Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
4-Jul,,42,4056,2618,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,40,47,70
4-Jul,,42,4056,2618,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,193,250,289
4-Jul,,42,4056,2618,1,58,"Mayor, County of Hawaii",,137,"KENOI, Billy",,C,414,509,633
4-Jul,,42,4056,2618,1,58,"Mayor, County of Hawaii",,138,"KIM, Harry",,C,308,294,373
4-Jul,,42,4056,2618,1,59,"Prosecuting Attorney, County of Hawaii",,139,"ASHIDA, Lincoln",,C,334,352,396
4-Jul,,42,4056,2618,1,59,"Prosecuting Attorney, County of Hawaii",,140,"ROTH, Mitch",,C,298,379,437
4-Jul,,42,4056,2618,1,63,"Councilmember, Dist 9",,147,"SHIMAOKA, Oliver (Sonny)",,C,375,386,478
4-Jul,,42,4056,2618,1,63,"Councilmember, Dist 9",,148,"WILLE, Margaret",,C,308,376,442
4-Jul,,42,4056,2618,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,343,496,617
4-Jul,,42,4056,2618,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,325,262,308
4-Jul,,42,4056,2618,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,400,509,564
4-Jul,,42,4056,2618,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,273,254,360
4-Jul,,42,4056,2618,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,202,YES,,C,437,566,636
4-Jul,,42,4056,2618,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,203,NO,,C,216,174,228
4-Jul,,42,4056,2618,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,204,YES,,C,426,520,638
4-Jul,,42,4056,2618,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,205,NO,,C,254,233,264
4-Jul,,42,4056,2618,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,206,YES,,C,440,528,639
4-Jul,,42,4056,2618,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,207,NO,,C,233,212,262
4-Jul,,42,4056,2618,1,85,4. HAWAI'I: Establishing Special Funds   ,,208,YES,,C,174,221,250
4-Jul,,42,4056,2618,1,85,4. HAWAI'I: Establishing Special Funds   ,,209,NO,,C,493,525,651
4-Jul,,42,4056,2618,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,210,YES,,C,509,570,600
4-Jul,,42,4056,2618,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,211,NO,,C,148,154,233
4-Jul,,42,4056,2618,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,212,YES,,C,436,542,683
4-Jul,,42,4056,2618,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,213,NO,,C,250,215,239
5-Jul,,43,1593,966,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,58,43,88
5-Jul,,43,1593,966,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,0,0,8
5-Jul,,43,1593,966,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,2,2,0
5-Jul,,43,1593,966,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,227,176,358
5-Jul,,43,1593,966,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,185,154,316
5-Jul,,43,1593,966,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,90,67,139
5-Jul,,43,1593,966,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,44,31,52
5-Jul,,43,1593,966,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,235,187,376
5-Jul,,43,1593,966,1,7,"State Senator, Dist 4",,15,"(G) GREENWELL, Kelly",GRE,C,78,59,128
5-Jul,,43,1593,966,1,7,"State Senator, Dist 4",,16,"(D) SOLOMON, Malama",DEM,C,193,155,296
5-Jul,,43,1593,966,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,175,154,267
5-Jul,,43,1593,966,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,33,24,60
5-Jul,,43,1593,966,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,22,18,47
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,40,35,100
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,5,6,3
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,10,7,8
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,20,15,27
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,12,9,16
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,22,21,45
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,21,10,15
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,1,0,2
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,9,8,13
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,16,14,15
5-Jul,,43,1593,966,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,6,7,40
5-Jul,,43,1593,966,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,148,126,246
5-Jul,,43,1593,966,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,22,16,61
5-Jul,,43,1593,966,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,113,82,118
5-Jul,,43,1593,966,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,33,24,55
5-Jul,,43,1593,966,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,15,14,27
5-Jul,,43,1593,966,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,9,16,23
5-Jul,,43,1593,966,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,20,18,37
5-Jul,,43,1593,966,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,4,3,13
5-Jul,,43,1593,966,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,6,8,18
5-Jul,,43,1593,966,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,11,7,11
5-Jul,,43,1593,966,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,16,10,47
5-Jul,,43,1593,966,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,29,14,16
5-Jul,,43,1593,966,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,12,10,27
5-Jul,,43,1593,966,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,97,93,160
5-Jul,,43,1593,966,1,58,"Mayor, County of Hawaii",,137,"KENOI, Billy",,C,169,131,250
5-Jul,,43,1593,966,1,58,"Mayor, County of Hawaii",,138,"KIM, Harry",,C,116,90,197
5-Jul,,43,1593,966,1,59,"Prosecuting Attorney, County of Hawaii",,139,"ASHIDA, Lincoln",,C,153,111,189
5-Jul,,43,1593,966,1,59,"Prosecuting Attorney, County of Hawaii",,140,"ROTH, Mitch",,C,108,94,195
5-Jul,,43,1593,966,1,60,"Councilmember, Dist 1",,141,"POINDEXTER, Valerie",,C,168,137,219
5-Jul,,43,1593,966,1,60,"Councilmember, Dist 1",,142,"YAGONG, Chelsea",,C,93,72,190
5-Jul,,43,1593,966,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,145,131,255
5-Jul,,43,1593,966,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,119,75,150
5-Jul,,43,1593,966,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,152,123,223
5-Jul,,43,1593,966,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,115,90,188
5-Jul,,43,1593,966,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,202,YES,,C,189,169,304
5-Jul,,43,1593,966,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,203,NO,,C,74,36,87
5-Jul,,43,1593,966,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,204,YES,,C,165,152,277
5-Jul,,43,1593,966,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,205,NO,,C,99,57,123
5-Jul,,43,1593,966,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,206,YES,,C,180,152,289
5-Jul,,43,1593,966,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,207,NO,,C,85,54,110
5-Jul,,43,1593,966,1,85,4. HAWAI'I: Establishing Special Funds   ,,208,YES,,C,69,68,85
5-Jul,,43,1593,966,1,85,4. HAWAI'I: Establishing Special Funds   ,,209,NO,,C,198,139,321
5-Jul,,43,1593,966,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,210,YES,,C,216,148,249
5-Jul,,43,1593,966,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,211,NO,,C,47,51,126
5-Jul,,43,1593,966,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,212,YES,,C,187,160,300
5-Jul,,43,1593,966,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,213,NO,,C,79,51,110
1-Aug,,44,1835,1161,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,61,23,148
1-Aug,,44,1835,1161,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,2,0,4
1-Aug,,44,1835,1161,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,3,0,8
1-Aug,,44,1835,1161,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,292,76,539
1-Aug,,44,1835,1161,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,254,69,485
1-Aug,,44,1835,1161,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,99,29,212
1-Aug,,44,1835,1161,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,57,13,132
1-Aug,,44,1835,1161,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,293,81,548
1-Aug,,44,1835,1161,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,128,42,276
1-Aug,,44,1835,1161,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,50,10,132
1-Aug,,44,1835,1161,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,27,8,92
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,60,15,148
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,7,3,22
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,3,1,14
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,19,6,50
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,32,4,34
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,34,7,52
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,8,3,31
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,3,0,3
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,10,6,35
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,13,6,45
1-Aug,,44,1835,1161,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,10,4,27
1-Aug,,44,1835,1161,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,204,52,423
1-Aug,,44,1835,1161,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,17,10,69
1-Aug,,44,1835,1161,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,128,37,216
1-Aug,,44,1835,1161,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,52,8,75
1-Aug,,44,1835,1161,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,1,2,18
1-Aug,,44,1835,1161,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,10,6,41
1-Aug,,44,1835,1161,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,61,8,144
1-Aug,,44,1835,1161,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,21,8,37
1-Aug,,44,1835,1161,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,5,3,10
1-Aug,,44,1835,1161,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,69,15,111
1-Aug,,44,1835,1161,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,24,6,54
1-Aug,,44,1835,1161,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,99,22,219
1-Aug,,44,1835,1161,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,35,6,79
1-Aug,,44,1835,1161,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,49,17,88
1-Aug,,44,1835,1161,1,69,Councilmember (East Maui),,173,"CARROLL, Robert (Bob)",,C,259,69,494
1-Aug,,44,1835,1161,1,70,Councilmember (West Maui),,174,"COCHRAN, Elle",,C,246,67,473
1-Aug,,44,1835,1161,1,71,Councilmember (Wailuku-Waihee-Waikapu),,175,"BLACKBURN, Joseph G., II",,C,115,27,232
1-Aug,,44,1835,1161,1,71,Councilmember (Wailuku-Waihee-Waikapu),,176,"VICTORINO, Michael (Mike)",,C,226,65,424
1-Aug,,44,1835,1161,1,72,Councilmember (Kahului),,177,"FUKUYAMA, Alan (Al)",,C,134,40,233
1-Aug,,44,1835,1161,1,72,Councilmember (Kahului),,178,"GUZMAN, Don S.",,C,173,46,373
1-Aug,,44,1835,1161,1,73,Councilmember (South Maui),,179,"COUCH, Don",,C,210,64,389
1-Aug,,44,1835,1161,1,73,Councilmember (South Maui),,180,"KAY, Alana",,C,75,19,185
1-Aug,,44,1835,1161,1,74,Councilmember (Makawao-Haiku-Paia),,181,"WHITE, Mike",,C,231,72,466
1-Aug,,44,1835,1161,1,75,Councilmember (Upcountry),,182,"BAISA, Gladys Coelho",,C,246,65,458
1-Aug,,44,1835,1161,1,75,Councilmember (Upcountry),,183,"POHLE, Richard H.",,C,46,20,107
1-Aug,,44,1835,1161,1,76,Councilmember (Lanai),,184,"HOKAMA, Riki",,C,233,63,469
1-Aug,,44,1835,1161,1,77,Councilmember (Molokai),,185,"CRIVELLO, Stacy Helm",,C,182,44,337
1-Aug,,44,1835,1161,1,77,Councilmember (Molokai),,186,"PETERS, Wilson (Manuwai)",,C,71,28,181
1-Aug,,44,1835,1161,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,156,44,333
1-Aug,,44,1835,1161,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,168,42,305
1-Aug,,44,1835,1161,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,179,55,331
1-Aug,,44,1835,1161,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,150,32,300
1-Aug,,44,1835,1161,1,90,MAUI: Commission: Council Terms,,218,YES,,C,97,35,248
1-Aug,,44,1835,1161,1,90,MAUI: Commission: Council Terms,,219,NO,,C,241,58,395
1-Aug,,44,1835,1161,1,91,MAUI: Commission: Ocean Rescue and Safety,,220,YES,,C,240,63,453
1-Aug,,44,1835,1161,1,91,MAUI: Commission: Ocean Rescue and Safety,,221,NO,,C,86,27,184
1-Aug,,44,1835,1161,1,92,MAUI: Commission: County Auditor,,222,YES,,C,191,50,399
1-Aug,,44,1835,1161,1,92,MAUI: Commission: County Auditor,,223,NO,,C,132,37,209
1-Aug,,44,1835,1161,1,93,MAUI: Commission: Interactive Communication,,224,YES,,C,274,68,510
1-Aug,,44,1835,1161,1,93,MAUI: Commission: Interactive Communication,,225,NO,,C,47,17,104
1-Aug,,44,1835,1161,1,94,MAUI: Commission: Charter Revision Publication,,226,YES,,C,239,69,475
1-Aug,,44,1835,1161,1,94,MAUI: Commission: Charter Revision Publication,,227,NO,,C,69,14,126
1-Aug,,44,1835,1161,1,95,MAUI: Commission: Council Residency Requirement,,228,YES,,C,295,86,527
1-Aug,,44,1835,1161,1,95,MAUI: Commission: Council Residency Requirement,,229,NO,,C,34,7,107
1-Aug,,44,1835,1161,1,96,MAUI: Commission: Mayor Residency Requirement,,230,YES,,C,315,86,557
1-Aug,,44,1835,1161,1,96,MAUI: Commission: Mayor Residency Requirement,,231,NO,,C,21,6,88
1-Aug,,44,1835,1161,1,97,MAUI: Commission: Environmental Management,,232,YES,,C,233,62,483
1-Aug,,44,1835,1161,1,97,MAUI: Commission: Environmental Management,,233,NO,,C,83,27,135
1-Aug,,44,1835,1161,1,98,MAUI: Commission: Annual Evaluation,,234,YES,,C,251,72,482
1-Aug,,44,1835,1161,1,98,MAUI: Commission: Annual Evaluation,,235,NO,,C,71,17,123
1-Aug,,44,1835,1161,1,99,MAUI: Commission: Preamble,,236,YES,,C,265,66,500
1-Aug,,44,1835,1161,1,99,MAUI: Commission: Preamble,,237,NO,,C,63,21,117
1-Aug,,44,1835,1161,1,100,MAUI: Council: Unexpired Term,,238,YES,,C,205,68,418
1-Aug,,44,1835,1161,1,100,MAUI: Council: Unexpired Term,,239,NO,,C,120,22,200
2-Aug,,45,3281,1742,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,130,20,204
2-Aug,,45,3281,1742,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,3,0,5
2-Aug,,45,3281,1742,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,1,1,4
2-Aug,,45,3281,1742,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,509,120,738
2-Aug,,45,3281,1742,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,464,112,679
2-Aug,,45,3281,1742,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,174,27,272
2-Aug,,45,3281,1742,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,80,13,128
2-Aug,,45,3281,1742,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,543,123,807
2-Aug,,45,3281,1742,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,228,54,446
2-Aug,,45,3281,1742,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,83,25,166
2-Aug,,45,3281,1742,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,62,12,114
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,97,22,164
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,7,4,17
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,8,1,20
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,29,6,54
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,46,8,48
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,38,12,108
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,16,10,32
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,1,0,2
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,21,7,74
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,31,7,28
2-Aug,,45,3281,1742,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,51,8,111
2-Aug,,45,3281,1742,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,362,77,601
2-Aug,,45,3281,1742,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,40,7,164
2-Aug,,45,3281,1742,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,238,35,242
2-Aug,,45,3281,1742,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,80,29,127
2-Aug,,45,3281,1742,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,11,2,25
2-Aug,,45,3281,1742,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,18,10,39
2-Aug,,45,3281,1742,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,98,20,148
2-Aug,,45,3281,1742,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,47,11,79
2-Aug,,45,3281,1742,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,7,3,20
2-Aug,,45,3281,1742,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,77,16,101
2-Aug,,45,3281,1742,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,56,10,89
2-Aug,,45,3281,1742,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,234,48,309
2-Aug,,45,3281,1742,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,31,9,72
2-Aug,,45,3281,1742,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,100,22,152
2-Aug,,45,3281,1742,1,69,Councilmember (East Maui),,173,"CARROLL, Robert (Bob)",,C,464,107,714
2-Aug,,45,3281,1742,1,70,Councilmember (West Maui),,174,"COCHRAN, Elle",,C,412,91,682
2-Aug,,45,3281,1742,1,71,Councilmember (Wailuku-Waihee-Waikapu),,175,"BLACKBURN, Joseph G., II",,C,143,40,279
2-Aug,,45,3281,1742,1,71,Councilmember (Wailuku-Waihee-Waikapu),,176,"VICTORINO, Michael (Mike)",,C,472,95,634
2-Aug,,45,3281,1742,1,72,Councilmember (Kahului),,177,"FUKUYAMA, Alan (Al)",,C,248,59,303
2-Aug,,45,3281,1742,1,72,Councilmember (Kahului),,178,"GUZMAN, Don S.",,C,324,70,571
2-Aug,,45,3281,1742,1,73,Councilmember (South Maui),,179,"COUCH, Don",,C,383,95,590
2-Aug,,45,3281,1742,1,73,Councilmember (South Maui),,180,"KAY, Alana",,C,116,25,213
2-Aug,,45,3281,1742,1,74,Councilmember (Makawao-Haiku-Paia),,181,"WHITE, Mike",,C,447,98,666
2-Aug,,45,3281,1742,1,75,Councilmember (Upcountry),,182,"BAISA, Gladys Coelho",,C,447,99,668
2-Aug,,45,3281,1742,1,75,Councilmember (Upcountry),,183,"POHLE, Richard H.",,C,92,23,162
2-Aug,,45,3281,1742,1,76,Councilmember (Lanai),,184,"HOKAMA, Riki",,C,433,100,673
2-Aug,,45,3281,1742,1,77,Councilmember (Molokai),,185,"CRIVELLO, Stacy Helm",,C,313,71,507
2-Aug,,45,3281,1742,1,77,Councilmember (Molokai),,186,"PETERS, Wilson (Manuwai)",,C,145,35,221
2-Aug,,45,3281,1742,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,285,78,524
2-Aug,,45,3281,1742,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,287,53,312
2-Aug,,45,3281,1742,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,307,81,467
2-Aug,,45,3281,1742,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,273,49,367
2-Aug,,45,3281,1742,1,90,MAUI: Commission: Council Terms,,218,YES,,C,206,50,377
2-Aug,,45,3281,1742,1,90,MAUI: Commission: Council Terms,,219,NO,,C,387,82,470
2-Aug,,45,3281,1742,1,91,MAUI: Commission: Ocean Rescue and Safety,,220,YES,,C,420,98,665
2-Aug,,45,3281,1742,1,91,MAUI: Commission: Ocean Rescue and Safety,,221,NO,,C,159,32,188
2-Aug,,45,3281,1742,1,92,MAUI: Commission: County Auditor,,222,YES,,C,339,88,569
2-Aug,,45,3281,1742,1,92,MAUI: Commission: County Auditor,,223,NO,,C,218,36,248
2-Aug,,45,3281,1742,1,93,MAUI: Commission: Interactive Communication,,224,YES,,C,462,107,690
2-Aug,,45,3281,1742,1,93,MAUI: Commission: Interactive Communication,,225,NO,,C,87,18,121
2-Aug,,45,3281,1742,1,94,MAUI: Commission: Charter Revision Publication,,226,YES,,C,417,100,642
2-Aug,,45,3281,1742,1,94,MAUI: Commission: Charter Revision Publication,,227,NO,,C,118,25,158
2-Aug,,45,3281,1742,1,95,MAUI: Commission: Council Residency Requirement,,228,YES,,C,490,114,692
2-Aug,,45,3281,1742,1,95,MAUI: Commission: Council Residency Requirement,,229,NO,,C,80,17,142
2-Aug,,45,3281,1742,1,96,MAUI: Commission: Mayor Residency Requirement,,230,YES,,C,524,122,734
2-Aug,,45,3281,1742,1,96,MAUI: Commission: Mayor Residency Requirement,,231,NO,,C,62,10,120
2-Aug,,45,3281,1742,1,97,MAUI: Commission: Environmental Management,,232,YES,,C,420,103,656
2-Aug,,45,3281,1742,1,97,MAUI: Commission: Environmental Management,,233,NO,,C,124,26,166
2-Aug,,45,3281,1742,1,98,MAUI: Commission: Annual Evaluation,,234,YES,,C,462,107,640
2-Aug,,45,3281,1742,1,98,MAUI: Commission: Annual Evaluation,,235,NO,,C,95,22,163
2-Aug,,45,3281,1742,1,99,MAUI: Commission: Preamble,,236,YES,,C,428,104,630
2-Aug,,45,3281,1742,1,99,MAUI: Commission: Preamble,,237,NO,,C,124,24,172
2-Aug,,45,3281,1742,1,100,MAUI: Council: Unexpired Term,,238,YES,,C,356,94,578
2-Aug,,45,3281,1742,1,100,MAUI: Council: Unexpired Term,,239,NO,,C,204,34,248
3-Aug,,46,1526,850,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,55,20,94
3-Aug,,46,1526,850,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,1,0,2
3-Aug,,46,1526,850,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,1,0,11
3-Aug,,46,1526,850,1,72,Councilmember (Kahului),,177,"FUKUYAMA, Alan (Al)",,C,128,30,161
