Ward Precinct Code,Ward Precinct,Race Code,Race,Candidate Code,Candidate,Count
803,"Ward 8, Precinct 3",65,REP/GEN CT 25th Middle,999995,Blank,109
803,"Ward 8, Precinct 3",65,REP/GEN CT 25th Middle,999996,Total,570
803,"Ward 8, Precinct 3",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,445
803,"Ward 8, Precinct 3",80,CLERK of COURTS,20,Write-in,5
803,"Ward 8, Precinct 3",80,CLERK of COURTS,999995,Blank,120
803,"Ward 8, Precinct 3",80,CLERK of COURTS,999996,Total,570
803,"Ward 8, Precinct 3",90,REGISTER of DEEDS,40,MARIA C CURTATONE,444
803,"Ward 8, Precinct 3",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
803,"Ward 8, Precinct 3",90,REGISTER of DEEDS,80,Write-in,4
803,"Ward 8, Precinct 3",90,REGISTER of DEEDS,999995,Blank,122
803,"Ward 8, Precinct 3",90,REGISTER of DEEDS,999996,Total,570
803,"Ward 8, Precinct 3",100,SHERIFF,10,PETER J KOUTOUJIAN,374
803,"Ward 8, Precinct 3",100,SHERIFF,15,ERNESTO M PETRONE,64
803,"Ward 8, Precinct 3",100,SHERIFF,19,WI - James Williamson,0
803,"Ward 8, Precinct 3",100,SHERIFF,20,Write-in,3
803,"Ward 8, Precinct 3",100,SHERIFF,999995,Blank,129
803,"Ward 8, Precinct 3",100,SHERIFF,999996,Total,570
803,"Ward 8, Precinct 3",201,QUESTION 1,10,YES,431
803,"Ward 8, Precinct 3",201,QUESTION 1,20,NO,53
803,"Ward 8, Precinct 3",201,QUESTION 1,999995,Blank,86
803,"Ward 8, Precinct 3",201,QUESTION 1,999996,Total,570
803,"Ward 8, Precinct 3",202,QUESTION 2,10,YES,383
803,"Ward 8, Precinct 3",202,QUESTION 2,20,NO,150
803,"Ward 8, Precinct 3",202,QUESTION 2,999995,Blank,37
803,"Ward 8, Precinct 3",202,QUESTION 2,999996,Total,570
803,"Ward 8, Precinct 3",203,QUESTION 3,10,YES,424
803,"Ward 8, Precinct 3",203,QUESTION 3,999995,Blank,29
803,"Ward 8, Precinct 3",203,QUESTION 3,999996,Total,570
803,"Ward 8, Precinct 3",204,QUESTION 4,10,YES,411
803,"Ward 8, Precinct 3",204,QUESTION 4,20,NO,87
803,"Ward 8, Precinct 3",204,QUESTION 4,999995,Blank,72
803,"Ward 8, Precinct 3",204,QUESTION 4,999996,Total,570
803,"Ward 8, Precinct 3",220,QUESTION 5 MJ (MIDD-SUFF)),10,YES,390
803,"Ward 8, Precinct 3",220,QUESTION 5 MJ (MIDD-SUFF)),20,NO,111
803,"Ward 8, Precinct 3",220,QUESTION 5 MJ (MIDD-SUFF)),999995,Blank,69
803,"Ward 8, Precinct 3",220,QUESTION 5 MJ (MIDD-SUFF)),999996,Total,570
803,"Ward 8, Precinct 3",260,QUESTION 6 CORP (25TH),10,YES,414
803,"Ward 8, Precinct 3",260,QUESTION 6 CORP (25TH),20,NO,83
803,"Ward 8, Precinct 3",260,QUESTION 6 CORP (25TH),999995,Blank,73
803,"Ward 8, Precinct 3",260,QUESTION 6 CORP (25TH),999996,Total,570
901,"Ward 9, Precinct 1",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,12
901,"Ward 9, Precinct 1",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1849
901,"Ward 9, Precinct 1",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,266
901,"Ward 9, Precinct 1",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,24
901,"Ward 9, Precinct 1",5,PRESIDENT/VICE PRESIDENT,60,Write-in,3
901,"Ward 9, Precinct 1",5,PRESIDENT/VICE PRESIDENT,999995,Blank,5
901,"Ward 9, Precinct 1",5,PRESIDENT/VICE PRESIDENT,999996,Total,2159
901,"Ward 9, Precinct 1",10,SENATOR in CONGRESS,5,SCOTT P BROWN,345
901,"Ward 9, Precinct 1",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1803
901,"Ward 9, Precinct 1",10,SENATOR in CONGRESS,20,Write-in,1
901,"Ward 9, Precinct 1",10,SENATOR in CONGRESS,999995,Blank,10
901,"Ward 9, Precinct 1",10,SENATOR in CONGRESS,999996,Total,2159
901,"Ward 9, Precinct 1",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,1849
901,"Ward 9, Precinct 1",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,218
901,"Ward 9, Precinct 1",25,REP in CONGRESS 5th Dist,20,Write-in,2
901,"Ward 9, Precinct 1",25,REP in CONGRESS 5th Dist,999995,Blank,90
901,"Ward 9, Precinct 1",25,REP in CONGRESS 5th Dist,999996,Total,2159
901,"Ward 9, Precinct 1",30,COUNCILLOR,10,TERRENCE W KENNEDY,1622
901,"Ward 9, Precinct 1",30,COUNCILLOR,40,Write-in,14
901,"Ward 9, Precinct 1",30,COUNCILLOR,999995,Blank,523
901,"Ward 9, Precinct 1",30,COUNCILLOR,999996,Total,2159
901,"Ward 9, Precinct 1",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1609
901,"Ward 9, Precinct 1",52,SEN/GEN CT 2nd Middle,20,Write-in,12
901,"Ward 9, Precinct 1",52,SEN/GEN CT 2nd Middle,999995,Blank,538
901,"Ward 9, Precinct 1",52,SEN/GEN CT 2nd Middle,999996,Total,2159
901,"Ward 9, Precinct 1",69,REP/GEN CT 29th Middle,10,JONATHAN HECHT,1651
901,"Ward 9, Precinct 1",69,REP/GEN CT 29th Middle,20,Write-in,9
901,"Ward 9, Precinct 1",69,REP/GEN CT 29th Middle,999995,Blank,499
901,"Ward 9, Precinct 1",69,REP/GEN CT 29th Middle,999996,Total,2159
901,"Ward 9, Precinct 1",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1604
901,"Ward 9, Precinct 1",80,CLERK of COURTS,20,Write-in,9
901,"Ward 9, Precinct 1",80,CLERK of COURTS,999995,Blank,546
901,"Ward 9, Precinct 1",80,CLERK of COURTS,999996,Total,2159
901,"Ward 9, Precinct 1",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1553
901,"Ward 9, Precinct 1",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,1
901,"Ward 9, Precinct 1",90,REGISTER of DEEDS,80,Write-in,9
901,"Ward 9, Precinct 1",90,REGISTER of DEEDS,999995,Blank,596
901,"Ward 9, Precinct 1",90,REGISTER of DEEDS,999996,Total,2159
901,"Ward 9, Precinct 1",100,SHERIFF,10,PETER J KOUTOUJIAN,1530
901,"Ward 9, Precinct 1",100,SHERIFF,15,ERNESTO M PETRONE,175
901,"Ward 9, Precinct 1",100,SHERIFF,19,WI - James Williamson,0
901,"Ward 9, Precinct 1",100,SHERIFF,20,Write-in,5
901,"Ward 9, Precinct 1",100,SHERIFF,999995,Blank,449
901,"Ward 9, Precinct 1",100,SHERIFF,999996,Total,2159
901,"Ward 9, Precinct 1",201,QUESTION 1,10,YES,1625
901,"Ward 9, Precinct 1",201,QUESTION 1,20,NO,161
901,"Ward 9, Precinct 1",201,QUESTION 1,999995,Blank,373
901,"Ward 9, Precinct 1",201,QUESTION 1,999996,Total,2159
901,"Ward 9, Precinct 1",202,QUESTION 2,10,YES,1566
901,"Ward 9, Precinct 1",202,QUESTION 2,20,NO,477
901,"Ward 9, Precinct 1",202,QUESTION 2,999995,Blank,116
901,"Ward 9, Precinct 1",202,QUESTION 2,999996,Total,2159
901,"Ward 9, Precinct 1",203,QUESTION 3,10,YES,1678
901,"Ward 9, Precinct 1",203,QUESTION 3,20,NO,376
901,"Ward 9, Precinct 1",203,QUESTION 3,999995,Blank,105
901,"Ward 9, Precinct 1",203,QUESTION 3,999996,Total,2159
901,"Ward 9, Precinct 1",204,QUESTION 4,10,YES,1388
901,"Ward 9, Precinct 1",204,QUESTION 4,20,NO,351
901,"Ward 9, Precinct 1",204,QUESTION 4,999995,Blank,420
901,"Ward 9, Precinct 1",204,QUESTION 4,999996,Total,2159
901,"Ward 9, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),10,YES,1390
901,"Ward 9, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),20,NO,330
901,"Ward 9, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,439
901,"Ward 9, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),999996,Total,2159
901,"Ward 9, Precinct 1",280,QUESTION 6 CORP (29TH),10,YES,1586
901,"Ward 9, Precinct 1",280,QUESTION 6 CORP (29TH),20,NO,197
901,"Ward 9, Precinct 1",280,QUESTION 6 CORP (29TH),999995,Blank,376
901,"Ward 9, Precinct 1",280,QUESTION 6 CORP (29TH),999996,Total,2159
901,"Ward 9, Precinct 1",300,QUESTION 7 DOM (29TH),10,YES,1378
901,"Ward 9, Precinct 1",300,QUESTION 7 DOM (29TH),20,NO,335
901,"Ward 9, Precinct 1",300,QUESTION 7 DOM (29TH),999995,Blank,446
901,"Ward 9, Precinct 1",300,QUESTION 7 DOM (29TH),999996,Total,2159
902,"Ward 9, Precinct 2",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,16
902,"Ward 9, Precinct 2",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1634
902,"Ward 9, Precinct 2",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,281
902,"Ward 9, Precinct 2",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,28
902,"Ward 9, Precinct 2",5,PRESIDENT/VICE PRESIDENT,60,Write-in,8
902,"Ward 9, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999995,Blank,6
902,"Ward 9, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999996,Total,1973
902,"Ward 9, Precinct 2",10,SENATOR in CONGRESS,5,SCOTT P BROWN,399
902,"Ward 9, Precinct 2",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1562
902,"Ward 9, Precinct 2",10,SENATOR in CONGRESS,20,Write-in,4
902,"Ward 9, Precinct 2",10,SENATOR in CONGRESS,999995,Blank,8
902,"Ward 9, Precinct 2",10,SENATOR in CONGRESS,999996,Total,1973
902,"Ward 9, Precinct 2",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,1664
902,"Ward 9, Precinct 2",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,203
902,"Ward 9, Precinct 2",25,REP in CONGRESS 5th Dist,20,Write-in,8
902,"Ward 9, Precinct 2",25,REP in CONGRESS 5th Dist,999995,Blank,98
902,"Ward 9, Precinct 2",25,REP in CONGRESS 5th Dist,999996,Total,1973
902,"Ward 9, Precinct 2",30,COUNCILLOR,10,TERRENCE W KENNEDY,1543
902,"Ward 9, Precinct 2",30,COUNCILLOR,40,Write-in,33
902,"Ward 9, Precinct 2",30,COUNCILLOR,999995,Blank,397
902,"Ward 9, Precinct 2",30,COUNCILLOR,999996,Total,1973
902,"Ward 9, Precinct 2",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1540
902,"Ward 9, Precinct 2",52,SEN/GEN CT 2nd Middle,20,Write-in,18
902,"Ward 9, Precinct 2",52,SEN/GEN CT 2nd Middle,999995,Blank,415
902,"Ward 9, Precinct 2",52,SEN/GEN CT 2nd Middle,999996,Total,1973
902,"Ward 9, Precinct 2",69,REP/GEN CT 29th Middle,10,JONATHAN HECHT,1553
902,"Ward 9, Precinct 2",69,REP/GEN CT 29th Middle,20,Write-in,23
902,"Ward 9, Precinct 2",69,REP/GEN CT 29th Middle,999995,Blank,397
902,"Ward 9, Precinct 2",69,REP/GEN CT 29th Middle,999996,Total,1973
902,"Ward 9, Precinct 2",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1591
902,"Ward 9, Precinct 2",80,CLERK of COURTS,20,Write-in,20
902,"Ward 9, Precinct 2",80,CLERK of COURTS,999995,Blank,362
902,"Ward 9, Precinct 2",80,CLERK of COURTS,999996,Total,1973
902,"Ward 9, Precinct 2",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1503
902,"Ward 9, Precinct 2",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
902,"Ward 9, Precinct 2",90,REGISTER of DEEDS,80,Write-in,19
902,"Ward 9, Precinct 2",90,REGISTER of DEEDS,999995,Blank,451
902,"Ward 9, Precinct 2",90,REGISTER of DEEDS,999996,Total,1973
902,"Ward 9, Precinct 2",100,SHERIFF,10,PETER J KOUTOUJIAN,1412
902,"Ward 9, Precinct 2",100,SHERIFF,15,ERNESTO M PETRONE,192
902,"Ward 9, Precinct 2",100,SHERIFF,19,WI - James Williamson,2
902,"Ward 9, Precinct 2",100,SHERIFF,20,Write-in,9
902,"Ward 9, Precinct 2",100,SHERIFF,999995,Blank,358
902,"Ward 9, Precinct 2",100,SHERIFF,999996,Total,1973
902,"Ward 9, Precinct 2",201,QUESTION 1,10,YES,1497
902,"Ward 9, Precinct 2",201,QUESTION 1,20,NO,201
902,"Ward 9, Precinct 2",201,QUESTION 1,999995,Blank,275
902,"Ward 9, Precinct 2",201,QUESTION 1,999996,Total,1973
902,"Ward 9, Precinct 2",202,QUESTION 2,10,YES,1290
902,"Ward 9, Precinct 2",202,QUESTION 2,20,NO,586
902,"Ward 9, Precinct 2",202,QUESTION 2,999995,Blank,97
902,"Ward 9, Precinct 2",202,QUESTION 2,999996,Total,1973
902,"Ward 9, Precinct 2",203,QUESTION 3,10,YES,1428
902,"Ward 9, Precinct 2",203,QUESTION 3,20,NO,448
902,"Ward 9, Precinct 2",203,QUESTION 3,999995,Blank,97
902,"Ward 9, Precinct 2",203,QUESTION 3,999996,Total,1973
902,"Ward 9, Precinct 2",204,QUESTION 4,10,YES,1298
902,"Ward 9, Precinct 2",204,QUESTION 4,20,NO,289
902,"Ward 9, Precinct 2",204,QUESTION 4,999995,Blank,386
902,"Ward 9, Precinct 2",204,QUESTION 4,999996,Total,1973
902,"Ward 9, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),10,YES,1226
902,"Ward 9, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),20,NO,390
902,"Ward 9, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,357
902,"Ward 9, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),999996,Total,1973
902,"Ward 9, Precinct 2",280,QUESTION 6 CORP (29TH),10,YES,1412
902,"Ward 9, Precinct 2",280,QUESTION 6 CORP (29TH),20,NO,224
902,"Ward 9, Precinct 2",280,QUESTION 6 CORP (29TH),999995,Blank,337
902,"Ward 9, Precinct 2",280,QUESTION 6 CORP (29TH),999996,Total,1973
902,"Ward 9, Precinct 2",300,QUESTION 7 DOM (29TH),10,YES,1285
902,"Ward 9, Precinct 2",300,QUESTION 7 DOM (29TH),20,NO,286
902,"Ward 9, Precinct 2",300,QUESTION 7 DOM (29TH),999995,Blank,402
902,"Ward 9, Precinct 2",300,QUESTION 7 DOM (29TH),999996,Total,1973
903,"Ward 9, Precinct 3",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,22
903,"Ward 9, Precinct 3",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1479
903,"Ward 9, Precinct 3",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,285
903,"Ward 9, Precinct 3",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,16
903,"Ward 9, Precinct 3",5,PRESIDENT/VICE PRESIDENT,60,Write-in,3
903,"Ward 9, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999995,Blank,5
903,"Ward 9, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999996,Total,1810
903,"Ward 9, Precinct 3",10,SENATOR in CONGRESS,5,SCOTT P BROWN,355
903,"Ward 9, Precinct 3",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1446
903,"Ward 9, Precinct 3",10,SENATOR in CONGRESS,20,Write-in,1
903,"Ward 9, Precinct 3",10,SENATOR in CONGRESS,999995,Blank,8
903,"Ward 9, Precinct 3",10,SENATOR in CONGRESS,999996,Total,1810
903,"Ward 9, Precinct 3",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,1512
903,"Ward 9, Precinct 3",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,187
903,"Ward 9, Precinct 3",25,REP in CONGRESS 5th Dist,20,Write-in,7
903,"Ward 9, Precinct 3",25,REP in CONGRESS 5th Dist,999995,Blank,104
903,"Ward 9, Precinct 3",25,REP in CONGRESS 5th Dist,999996,Total,1810
903,"Ward 9, Precinct 3",30,COUNCILLOR,10,TERRENCE W KENNEDY,1444
903,"Ward 9, Precinct 3",30,COUNCILLOR,40,Write-in,11
903,"Ward 9, Precinct 3",30,COUNCILLOR,999995,Blank,355
903,"Ward 9, Precinct 3",30,COUNCILLOR,999996,Total,1810
903,"Ward 9, Precinct 3",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1423
903,"Ward 9, Precinct 3",52,SEN/GEN CT 2nd Middle,20,Write-in,10
903,"Ward 9, Precinct 3",52,SEN/GEN CT 2nd Middle,999995,Blank,377
903,"Ward 9, Precinct 3",52,SEN/GEN CT 2nd Middle,999996,Total,1810
903,"Ward 9, Precinct 3",69,REP/GEN CT 29th Middle,10,JONATHAN HECHT,1448
903,"Ward 9, Precinct 3",69,REP/GEN CT 29th Middle,20,Write-in,9
903,"Ward 9, Precinct 3",69,REP/GEN CT 29th Middle,999995,Blank,353
903,"Ward 9, Precinct 3",69,REP/GEN CT 29th Middle,999996,Total,1810
903,"Ward 9, Precinct 3",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1470
903,"Ward 9, Precinct 3",80,CLERK of COURTS,20,Write-in,8
903,"Ward 9, Precinct 3",80,CLERK of COURTS,999995,Blank,332
903,"Ward 9, Precinct 3",80,CLERK of COURTS,999996,Total,1810
903,"Ward 9, Precinct 3",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1406
903,"Ward 9, Precinct 3",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
903,"Ward 9, Precinct 3",90,REGISTER of DEEDS,80,Write-in,12
903,"Ward 9, Precinct 3",90,REGISTER of DEEDS,999995,Blank,392
903,"Ward 9, Precinct 3",90,REGISTER of DEEDS,999996,Total,1810
903,"Ward 9, Precinct 3",100,SHERIFF,10,PETER J KOUTOUJIAN,1311
903,"Ward 9, Precinct 3",100,SHERIFF,15,ERNESTO M PETRONE,187
903,"Ward 9, Precinct 3",100,SHERIFF,19,WI - James Williamson,0
903,"Ward 9, Precinct 3",100,SHERIFF,20,Write-in,10
903,"Ward 9, Precinct 3",100,SHERIFF,999995,Blank,302
903,"Ward 9, Precinct 3",100,SHERIFF,999996,Total,1810
903,"Ward 9, Precinct 3",201,QUESTION 1,10,YES,1355
903,"Ward 9, Precinct 3",201,QUESTION 1,20,NO,168
903,"Ward 9, Precinct 3",201,QUESTION 1,999995,Blank,287
903,"Ward 9, Precinct 3",201,QUESTION 1,999996,Total,1810
903,"Ward 9, Precinct 3",202,QUESTION 2,10,YES,1046
903,"Ward 9, Precinct 3",202,QUESTION 2,20,NO,642
903,"Ward 9, Precinct 3",202,QUESTION 2,999995,Blank,122
903,"Ward 9, Precinct 3",202,QUESTION 2,999996,Total,1810
903,"Ward 9, Precinct 3",203,QUESTION 3,10,YES,1278
903,"Ward 9, Precinct 3",203,QUESTION 3,20,NO,419
903,"Ward 9, Precinct 3",203,QUESTION 3,999995,Blank,113
903,"Ward 9, Precinct 3",203,QUESTION 3,999996,Total,1810
903,"Ward 9, Precinct 3",204,QUESTION 4,10,YES,1232
903,"Ward 9, Precinct 3",204,QUESTION 4,20,NO,220
903,"Ward 9, Precinct 3",204,QUESTION 4,999995,Blank,358
903,"Ward 9, Precinct 3",204,QUESTION 4,999996,Total,1810
903,"Ward 9, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),10,YES,1068
903,"Ward 9, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),20,NO,397
903,"Ward 9, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,345
903,"Ward 9, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),999996,Total,1810
903,"Ward 9, Precinct 3",280,QUESTION 6 CORP (29TH),10,YES,1254
903,"Ward 9, Precinct 3",280,QUESTION 6 CORP (29TH),20,NO,199
903,"Ward 9, Precinct 3",280,QUESTION 6 CORP (29TH),999995,Blank,357
903,"Ward 9, Precinct 3",280,QUESTION 6 CORP (29TH),999996,Total,1810
903,"Ward 9, Precinct 3",300,QUESTION 7 DOM (29TH),10,YES,1199
903,"Ward 9, Precinct 3",300,QUESTION 7 DOM (29TH),20,NO,224
903,"Ward 9, Precinct 3",300,QUESTION 7 DOM (29TH),999995,Blank,387
903,"Ward 9, Precinct 3",300,QUESTION 7 DOM (29TH),999996,Total,1810
1001,"Ward 10, Precinct 1",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,17
1001,"Ward 10, Precinct 1",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1759
1001,"Ward 10, Precinct 1",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,182
1001,"Ward 10, Precinct 1",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,35
1001,"Ward 10, Precinct 1",5,PRESIDENT/VICE PRESIDENT,60,Write-in,5
1001,"Ward 10, Precinct 1",5,PRESIDENT/VICE PRESIDENT,999995,Blank,7
1001,"Ward 10, Precinct 1",5,PRESIDENT/VICE PRESIDENT,999996,Total,2005
1001,"Ward 10, Precinct 1",10,SENATOR in CONGRESS,5,SCOTT P BROWN,265
1001,"Ward 10, Precinct 1",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1729
1001,"Ward 10, Precinct 1",10,SENATOR in CONGRESS,20,Write-in,2
1001,"Ward 10, Precinct 1",10,SENATOR in CONGRESS,999995,Blank,9
1001,"Ward 10, Precinct 1",10,SENATOR in CONGRESS,999996,Total,2005
1001,"Ward 10, Precinct 1",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,1739
1001,"Ward 10, Precinct 1",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,162
1001,"Ward 10, Precinct 1",25,REP in CONGRESS 5th Dist,20,Write-in,1
1001,"Ward 10, Precinct 1",25,REP in CONGRESS 5th Dist,999995,Blank,103
1001,"Ward 10, Precinct 1",25,REP in CONGRESS 5th Dist,999996,Total,2005
1001,"Ward 10, Precinct 1",30,COUNCILLOR,10,TERRENCE W KENNEDY,1584
1001,"Ward 10, Precinct 1",30,COUNCILLOR,40,Write-in,12
1001,"Ward 10, Precinct 1",30,COUNCILLOR,999995,Blank,409
1001,"Ward 10, Precinct 1",30,COUNCILLOR,999996,Total,2005
1001,"Ward 10, Precinct 1",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1605
1001,"Ward 10, Precinct 1",52,SEN/GEN CT 2nd Middle,20,Write-in,13
1001,"Ward 10, Precinct 1",52,SEN/GEN CT 2nd Middle,999995,Blank,387
1001,"Ward 10, Precinct 1",52,SEN/GEN CT 2nd Middle,999996,Total,2005
1001,"Ward 10, Precinct 1",65,REP/GEN CT 25th Middle,10,MARJORIE C DECKER,1630
1001,"Ward 10, Precinct 1",65,REP/GEN CT 25th Middle,40,WI - Alice Wolf,1
1001,"Ward 10, Precinct 1",65,REP/GEN CT 25th Middle,50,Write-in,22
1001,"Ward 10, Precinct 1",65,REP/GEN CT 25th Middle,999995,Blank,352
1001,"Ward 10, Precinct 1",65,REP/GEN CT 25th Middle,999996,Total,2005
1001,"Ward 10, Precinct 1",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1577
1001,"Ward 10, Precinct 1",80,CLERK of COURTS,20,Write-in,13
1001,"Ward 10, Precinct 1",80,CLERK of COURTS,999995,Blank,415
1001,"Ward 10, Precinct 1",80,CLERK of COURTS,999996,Total,2005
1001,"Ward 10, Precinct 1",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1538
1001,"Ward 10, Precinct 1",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
1001,"Ward 10, Precinct 1",90,REGISTER of DEEDS,80,Write-in,11
1001,"Ward 10, Precinct 1",90,REGISTER of DEEDS,999995,Blank,456
1001,"Ward 10, Precinct 1",90,REGISTER of DEEDS,999996,Total,2005
1001,"Ward 10, Precinct 1",100,SHERIFF,10,PETER J KOUTOUJIAN,1445
1001,"Ward 10, Precinct 1",100,SHERIFF,15,ERNESTO M PETRONE,176
1001,"Ward 10, Precinct 1",100,SHERIFF,19,WI - James Williamson,0
1001,"Ward 10, Precinct 1",100,SHERIFF,20,Write-in,7
1001,"Ward 10, Precinct 1",100,SHERIFF,999995,Blank,377
1001,"Ward 10, Precinct 1",100,SHERIFF,999996,Total,2005
1001,"Ward 10, Precinct 1",201,QUESTION 1,10,YES,1502
1001,"Ward 10, Precinct 1",201,QUESTION 1,20,NO,171
1001,"Ward 10, Precinct 1",201,QUESTION 1,999995,Blank,332
1001,"Ward 10, Precinct 1",201,QUESTION 1,999996,Total,2005
1001,"Ward 10, Precinct 1",202,QUESTION 2,10,YES,1372
1001,"Ward 10, Precinct 1",202,QUESTION 2,20,NO,498
1001,"Ward 10, Precinct 1",202,QUESTION 2,999995,Blank,135
1001,"Ward 10, Precinct 1",202,QUESTION 2,999996,Total,2005
1001,"Ward 10, Precinct 1",203,QUESTION 3,10,YES,1530
1001,"Ward 10, Precinct 1",203,QUESTION 3,20,NO,354
1001,"Ward 10, Precinct 1",203,QUESTION 3,999995,Blank,121
1001,"Ward 10, Precinct 1",203,QUESTION 3,999996,Total,2005
1001,"Ward 10, Precinct 1",204,QUESTION 4,10,YES,1384
1001,"Ward 10, Precinct 1",204,QUESTION 4,20,NO,255
1001,"Ward 10, Precinct 1",204,QUESTION 4,999995,Blank,366
1001,"Ward 10, Precinct 1",204,QUESTION 4,999996,Total,2005
1001,"Ward 10, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),10,YES,1345
1001,"Ward 10, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),20,NO,312
1001,"Ward 10, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,348
1001,"Ward 10, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),999996,Total,2005
1001,"Ward 10, Precinct 1",260,QUESTION 6 CORP (25TH),10,YES,1486
1001,"Ward 10, Precinct 1",260,QUESTION 6 CORP (25TH),20,NO,191
1001,"Ward 10, Precinct 1",260,QUESTION 6 CORP (25TH),999995,Blank,328
1001,"Ward 10, Precinct 1",260,QUESTION 6 CORP (25TH),999996,Total,2005
1002,"Ward 10, Precinct 2",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,16
1002,"Ward 10, Precinct 2",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1809
1002,"Ward 10, Precinct 2",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,184
1002,"Ward 10, Precinct 2",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,33
1002,"Ward 10, Precinct 2",5,PRESIDENT/VICE PRESIDENT,60,Write-in,7
1002,"Ward 10, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999995,Blank,7
1002,"Ward 10, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999996,Total,2056
1002,"Ward 10, Precinct 2",10,SENATOR in CONGRESS,5,SCOTT P BROWN,240
1002,"Ward 10, Precinct 2",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1807
1002,"Ward 10, Precinct 2",10,SENATOR in CONGRESS,20,Write-in,1
1002,"Ward 10, Precinct 2",10,SENATOR in CONGRESS,999995,Blank,8
